mpid,e_form (eV/atom),composition
mp-1009087,-0.20976773124999948,As2Be1Si1
mp-1018085,-0.21106140125000028,Co1Rh2Sn1
mp-1018112,-0.21184942000000007,Sb2Y1
mp-1025325,-0.20559260839285745,Co1Ga5Np1
mp-1025386,-0.2035517645918361,Hg1P1Pt5
mp-1025629,-0.20535121333333312,Mo2Te6W1
mp-1026356,-0.212161007465278,Se2Te4W3
mp-1029294,-0.2082815261899995,Li1N3Sn2
mp-1029354,-0.20544350993999907,Mn1N3Zn2
mp-1057286,-0.2097473574134483,Cs1H1
mp-1062345,-0.2124394374599999,Li2N1
mp-1072199,-0.20322869836805546,B2Ir3Pu1
mp-1072944,-0.20982224083333334,Cu4Sc1Sn1
mp-1078578,-0.20821658499999973,As3Cd4Na1
mp-570578,-0.2104615875000002,In3Zr1
mp-1080677,-0.2080223341562505,Se3Tl2
mp-1084,-0.2116666738461543,B12Zr1
mp-1087476,-0.21191990410000014,K2Mg5Sn3
mp-1092268,-0.2146160727825004,C1Ga1N1Si1
mp-1100413,-0.2076284177777777,B1Cu1Ti1
mp-1102210,-0.2037575366666644,Dy1Re2
mp-1102438,-0.2120421574999997,Ru2Sm1
mp-11028,-0.21120319171428573,Hg11K3
mp-1103809,-0.21262837067307755,B12Np1
mp-1103929,-0.21307753307692293,Cu4Ga8Yb1
mp-1105044,-0.20415650076923092,Nb6Ni7
mp-1105142,-0.20537551258482054,P2Sb1Se6Tl1
mp-1105860,-0.2067389216666662,B1Fe2Ni1
mp-1106092,-0.21130075450000024,Ag3Sr7
mp-1120750,-0.209620164315,Ga1In3N4
mp-11281,-0.2145518491666666,Be2V1
mp-1147755,-0.2049454972321431,Cu1Ga2O2S2
mp-11527,-0.20580282000000014,Ni17Tm2
mp-7631,-0.20495098520833346,C1Si1
mp-1179822,-0.20408722101519208,N2S7Sb4
mp-1181597,-0.20818816173132149,Cs1Cu3Ge1Se4
mp-1181682,-0.21150799294117667,Ce1Fe4Sb12
mp-1182880,-0.21083620270833275,Al1Cu3Hg1Se4
mp-1183166,-0.2046067412500001,Ag1Bi1Pd2
mp-1183187,-0.20968494624999945,Al1Fe2Ge1
mp-1183273,-0.21209132208333334,Ba2In1Na1
mp-1183442,-0.2104875562500004,Au1Bi1Pd2
mp-1183457,-0.20886057499999988,Ca2Cd1Mg1
mp-1183482,-0.2120088137499998,Ca2Cu1Rh1
mp-1183537,-0.20734616750000034,Ag1Cd2Pt1
mp-1183614,-0.2111252593749997,Ca1Ce1Zn2
mp-1183763,-0.2123753645833335,Ce2In1Zn1
mp-1183861,-0.2124592512500003,Cd2Ce1Eu1
mp-1183867,-0.21017703208333272,Cd1Ce2In1
mp-1183898,-0.2139971049999989,Cu1Eu2Ir1
mp-1184328,-0.2145937087499994,Eu1Mg1Zn2
mp-1184409,-0.20746264625000066,Cd1Gd2Mg1
mp-1184512,-0.2130899924999996,Cu2Gd1Y1
mp-1184690,-0.21280890375000008,Ho2Mg1Ru1
mp-1184829,-0.215614045833334,Fe1In1Rh2
mp-1185062,-0.20508936874999995,Cd1La2Mg1
mp-11852,-0.2121728258333325,Cu2Nd1
mp-1185207,-0.2079394212500001,Cd1Hg2Li1
mp-1185335,-0.2104126962499997,Eu2Li1Tl1
mp-1185378,-0.20967778624999944,Gd2Li1Tl1
mp-1185392,-0.2046406650000012,Al1Gd2Li1
mp-1185834,-0.20388051476562494,Mg5Se1
mp-1185975,-0.207769186666666,Co2Mg1Ti1
mp-1186206,-0.2135498287500006,Mo1Nb2Ru1
mp-1186207,-0.2133777781250004,Nb2Re1Ru1
mp-1186224,-0.21541734750000074,Ga1Nb1Tc2
mp-1186235,-0.2040058699999996,Ag1Nd2Ru1
mp-1186258,-0.2084063412500008,Nd2Ru1Zn1
mp-1186454,-0.2142656112500001,Cu1Ni1Pm2
mp-1186539,-0.20416456187499987,Ag3Pm1
mp-1186595,-0.20391800562499984,Cu2Ho1Pm1
mp-1186665,-0.2072362118750002,Cu2Pm1Tm1
mp-1186693,-0.2030313737499996,Cd1Mg1Pr2
mp-1186701,-0.21144979750000026,Au1Pr3
mp-1186974,-0.20440663750000088,Sc3Tl1
mp-1187152,-0.2142962587499999,Cd3Sr1
mp-1187225,-0.21440021874999893,Fe2Ge1Ta1
mp-1187355,-0.20817106083333314,Mg1Tb1Tl2
mp-1187738,-0.20806585625000015,Ru2Sn1V1
mp-1187940,-0.2087573618749996,Cu1Re1Zr2
mp-1188296,-0.2153130274999997,Al2Si3U3
mp-1189121,-0.2094893538888888,Cr1Sb5U3
mp-1189362,-0.21548200842105147,Cu12Dy2Ga5
mp-1189509,-0.20391514312500011,Ni1Yb3
mp-1190975,-0.2098519773354229,Rb2Sb4Zn5
mp-1191038,-0.20434308055555545,In2La1Ni9
mp-1191355,-0.21293889847222167,Gd1In2Ni9
mp-620471,-0.20995394714482807,Cs3Te22
mp-1192216,-0.21446421902777854,Fe1Ti2
mp-1193217,-0.21438074206896585,Cu23Lu6
mp-1193359,-0.2124999389285713,Ge1Hf9Mo4
mp-1193515,-0.20373526586206772,B6Co21Ge2
mp-1193632,-0.2044932879310339,Cu23Yb6
mp-1194657,-0.21377720869565214,Al20Th1V2
mp-1195763,-0.20597880163043486,Al20Sm1V2
mp-1196083,-0.2080608637315388,Au1C4H2K1N4O1
mp-1196893,-0.20714141815789552,B3Pd16
mp-1198025,-0.2136462852047621,B5H20Li1Zn2
mp-1198572,-0.20946559958333302,Al1B14Yb1
mp-1198949,-0.20656279575416284,C12H24I2N6P2Pt1
mp-1200244,-0.2052951157421057,F3N6O9Sb1
mp-1200633,-0.20959825299081436,Ag1C4H12N1Se5
mp-540743,-0.21524383710526326,Th2Zn17
mp-1202260,-0.20634027947368408,Lu2Ni17
mp-1202529,-0.21479109983796246,B4Pu1Ru4
mp-1203883,-0.21345450136904784,Cu5In1La1
mp-1204905,-0.2052610255263164,Al3Co14Y2
mp-1204963,-0.2039851026086948,Al20Pr1V2
mp-1205022,-0.21551920046336195,Cs1Te7
mp-1205189,-0.21183857651785715,Cd45Dy11
mp-1206121,-0.2101548407500005,C1Dy1Ru3
mp-1206371,-0.2140160443100001,H1Nb1
mp-1206594,-0.21367785375000106,Cr1Ge1Ru2
mp-1206633,-0.2125783927942856,Cl6Co1
mp-1206905,-0.20854319000000032,Cu2Mg1Sm2
mp-1207666,-0.2043146481249991,Al2Ge3U3
mp-1207825,-0.20740815416666672,Mg1Ni1Y4
mp-1207833,-0.2122350509433971,Al43Cr4Yb6
mp-1207889,-0.20813305333333354,I2W1
mp-1208257,-0.21318851595238086,Bi2Cr1Ti4
mp-1208329,-0.20789714666666576,B6Co3Ti20
mp-1208408,-0.21456549603773648,Al39Mo8U6
mp-1208458,-0.20338399222222314,Mg1Ni1Tb4
mp-1208593,-0.21143475675781195,O10Se1Zn1
mp-1208763,-0.21477009224358967,Cu4Ga8Sm1
mp-1209134,-0.21207612289473696,Co6Sm12Sn1
mp-1209971,-0.21528211894531246,C15Os5Pr12
mp-1211033,-0.20428382509803936,Fe3In2Lu12
mp-1211140,-0.2034916823076921,Ag5Li8
mp-1211341,-0.21164448474999986,Fe1Li3O6
mp-1211475,-0.2114307959677424,Al51La4W7
mp-1211603,-0.21444880625000026,Al5Fe9La6
mp-1212308,-0.21188400541666635,Ho4Mg1Ni1
mp-1212902,-0.20611287999999972,Dy4Mg1Ni1
mp-1212947,-0.21148993416666664,Er4Mg1Ni1
mp-1213114,-0.2116410417968749,Ag1Cu1Ge1Se3
mp-1213754,-0.2134259046153849,Cr5Te8
mp-1213866,-0.20913068666666668,Cd1Ce4Pd1
mp-1214183,-0.2077240452830191,Al43Ca6W4
mp-1214295,-0.2029944147549996,C1Cl1
mp-1214552,-0.2132228727777772,Ba4Cu3Si20
mp-1215214,-0.20840325666666595,Co4Nb1Zr1
mp-1215230,-0.2146802661111096,Mn4Ti1Zr1
mp-1215345,-0.214028885,Co3Cu1Zr8
mp-1215366,-0.21547945166666693,Fe1Ni1Zr4
mp-1215579,-0.2069481550000006,Pd4Zn1
mp-1215585,-0.21190471649999976,Ge1Ni5Zn4
mp-1215587,-0.2092141492307692,B24Lu1Yb1
mp-1215660,-0.20708075950000016,Hg4Te5Zn1
mp-1215704,-0.2042444941666671,Al1Mn8Zr3
mp-1215729,-0.2035416429166664,Ge2Ni9Zn1
mp-1215977,-0.2088570400000004,Co2Mg1Ni2Y1
mp-1215987,-0.2051336750000002,Fe1Ni1Y1
mp-1216266,-0.20812136400000011,Cr1Cu1Si2U1
mp-1216345,-0.2128735166666663,Al1Au1U1
mp-1216622,-0.2106733150000002,As1Pd6Tl1
mp-1216677,-0.20986822900000066,Pb1Pd15Tl4
mp-1216689,-0.21484946321428466,Cr5Te8Tl1
mp-1216854,-0.2150934723076913,Al7Mn5U1
mp-1217096,-0.21153207333333413,Cu1Fe1Ti2
mp-1217130,-0.2072149158333332,Cu1Ni1Ti2
mp-1217310,-0.21172630666666592,Al1Mn1Th1
mp-1217336,-0.20638805333333346,Fe2Ni3Th1
mp-1217341,-0.20553471124999945,Al6Th1U1
mp-1217409,-0.2096067399999999,Ir1Tc1
mp-1217512,-0.2091657548784731,B18C1Si4Tb1
mp-1217643,-0.2100528766666668,Al1Fe2Tb1
mp-1217723,-0.20314870530603185,Fe17N2Tb2
mp-1217864,-0.2116387641666672,Ni1Ta1V1
mp-1217894,-0.2037969837500011,Re1Ta1
mp-1218073,-0.2035581383333328,Mn8Si1Ta3
mp-1218090,-0.21276660583333395,Al1Fe8Ta3
mp-1218987,-0.20469506375,Bi1Sn3Te4
mp-1219283,-0.20378881726190454,Cd6Sr1
mp-1219360,-0.20449696800444409,Fe33N4Sm4Ti1
mp-1219795,-0.21212821913194485,Ni6Se2Sn1
mp-1219899,-0.21563830564102496,Al28Cu8Pr3
mp-1220146,-0.20440574021381586,Bi8I2Ni8S1
mp-1220278,-0.20300541619791565,B3C1Co12Fe4Nd4
mp-1220337,-0.21171900687500056,Al1Nb6Sb1
mp-1220358,-0.20444385312499944,Ga1Nb6Sb1
mp-1220377,-0.2049575924999996,Ge1Nb6Sn1
mp-1220417,-0.20294131500000034,Nb6Pd1Rh1
mp-1220472,-0.2029911558333334,Cu1Ga1Nb1
mp-1220494,-0.20866227980769295,Fe10Nd1Si2
mp-1220564,-0.21478709687500105,Co19Nd2Si3
mp-1220572,-0.2076170418750003,Mo3Nb3Si1Sn1
mp-1220636,-0.20427423124999852,Al2Mo3Nb3
mp-1221692,-0.20292495822916715,Cu1Mn1Se4
mp-1222039,-0.20301425029449974,C1Mn12N3Zn4
mp-1222067,-0.20289485174999985,Co10Cr1Ge5Mn4
mp-1222068,-0.21452077687500012,Fe4Ge1Mn2Si1
mp-1222125,-0.20655032416666627,Ge1Mg4Si1
mp-1222206,-0.21344994093750014,Ge3Mn10Si3
mp-1222226,-0.20332101535714284,Cd6Pr1
mp-1222613,-0.21447357124999988,Li2Mg1Tl1
mp-1222799,-0.21527837000000005,Al4La1U1
mp-1222879,-0.21463356166666733,La1Mn1Ni4
mp-1222913,-0.20599594333333351,Ce1La1Ru4
mp-1222949,-0.21205800333333374,Co1La1Ni4
mp-1223477,-0.2094983794999994,As2K1Rh1
mp-1223645,-0.2153098920000005,Co11Ga3La6
mp-1223749,-0.21128870125,In1Ni2Sn1
mp-1223837,-0.2078928909523814,As1In2P1
mp-1223838,-0.21202587814619075,Fe11Ho1N1Ti1
mp-1223891,-0.20549340437499986,Au4In3Sn1
mp-1224887,-0.21181278604166653,B2Fe3Ni3
mp-1224933,-0.20859730446428615,Cu9In3La2
mp-1225055,-0.2156122783333328,Co3Cu1Er2
mp-1225058,-0.2101241050000008,Al1Er2Fe3
mp-1225097,-0.20931535539666632,Fe1Mo3N1Ni1
mp-1225185,-0.2091886874999993,Ag4Al1Eu1
mp-1225266,-0.21078218229166626,B4Fe9Ir3
mp-1225372,-0.20741265851562452,B36C1Dy2Si9
mp-1225421,-0.2146352721052626,Al5Dy2Fe12
mp-1225558,-0.20338761583333329,Co3Er1Ni2
mp-1225812,-0.2125810528571433,Eu1Ga2Ge4
mp-1226038,-0.20678434978365398,Cr5Se2Te6
mp-1226051,-0.210785191862999,C3Cr6N1
mp-1226052,-0.20514778992187568,Co1Cu2Ge1Se4
mp-1226226,-0.20607917510416665,B2Cr1Re5
mp-1226262,-0.20723380239583203,B4Cr1Re3
mp-1226628,-0.2031330466666669,Al1Ce1Mn1
mp-1226646,-0.21393619666666552,Al8Ce1U3
mp-1226684,-0.2109873620238097,In11La2Ni15
mp-1226759,-0.20750523444444427,Au2Cd1In2Sn1
mp-1226829,-0.20758842083333348,As1Cd4In1Te4
mp-1226971,-0.20852939457812525,Bi2Cd2Se3Te3
mp-1227277,-0.2078106249999996,Be2Co1Si1
mp-1227372,-0.20877073083333408,Bi1Ir1Te1
mp-1227555,-0.20960478410714245,Bi4P1Pd15
mp-1227680,-0.20856220014705887,Cd1Hg6I6Sb4
mp-1228096,-0.20317960641111132,Cu4K4Sn7
mp-1228259,-0.20728334907407328,Au3Ba8Si43
mp-1228480,-0.21525593092592613,Ba8Ni3Si43
mp-1229047,-0.2143731174999992,Al1Co1W1
mp-12433,-0.21277896245999986,N1Na1Sn1
mp-12724,-0.2038319249999998,Sr1Zn1
mp-1273,-0.2118861463846984,Cs1Ge1
mp-12872,-0.21488747880952427,Co1Er1In5
mp-1297,-0.21337166522727236,Pd13Tl9
mp-13463,-0.21268218000000072,Fe1Ni1Pt2
mp-1377,-0.2046864433333333,Cu2Th1
mp-14786,-0.21485972615384588,As4Ba1Cu8
mp-1490,-0.2110001480000001,Al1Au4
mp-1533,-0.2086600643749996,Nd3Tl1
mp-1555,-0.21220791249999935,Sb1V3
mp-15671,-0.20481694729166652,B1Re3
mp-16334,-0.20433062047599865,Fe3N1Pd1
mp-16528,-0.20529471321428616,Al6Re1
mp-1934,-0.2120991125,Li1Zn1
mp-1952,-0.21206440949999994,Al13Ba7
mp-19715,-0.20372838999999845,Si1U1
mp-19820,-0.20287303499999965,Pb3Tm1
mp-20055,-0.211636494375,Np1Sb1
mp-20202,-0.2039695758333332,Mg1Ru1Sn4
mp-20246,-0.21373669529411726,Ge6Ir7Mn4
mp-20330,-0.21268522599999928,Ir1Mn3Si1
mp-20331,-0.20667746304687465,Cu1Sb1Se2
mp-20341,-0.20424366799999946,Ge2Mn2U1
mp-20351,-0.2098130427380962,In1P1
mp-20358,-0.21307673333333368,Au2In1U1
mp-20360,-0.21284413671875055,In3Pu1
mp-2051,-0.21071869333333385,Cu2La1
mp-20599,-0.2074606033333334,Pb2Pd1
mp-20934,-0.20659542874999992,Pu2Si4Tc3
mp-21076,-0.20501559475000025,C1Eu1Rh3
mp-21195,-0.20916399076923128,Al8Cr4Gd1
mp-2146,-0.21269503024999992,Ge1K1
mp-21518,-0.20644455277777693,Ce1Mg1Tl1
mp-21670,-0.20429730154761824,Cu5In1Th1
mp-22130,-0.20823095128205052,Fe6Ge6Ti1
mp-22344,-0.20560044400000024,Ru3Sn7
mp-22502,-0.2123910544760008,Ir1Mn3N1
mp-22625,-0.21196212785714252,Cr2Cu1Te4
mp-22792,-0.20949878999999905,Mn1Pd1Te1
mp-2415,-0.21167859874999986,Dy1Tl3
mp-24285,-0.21505522533000013,H2Np1
mp-24721,-0.20568156448241395,H1Rb1
mp-2500,-0.21323134599999988,Al1Cu1
mp-2750,-0.2085208664999989,Cr2Te3
mp-27577,-0.2136623016666667,As3Cd2I1
mp-279,-0.2133577449999997,Ir1Li1
mp-27930,-0.21508390361111102,Li7Si2
mp-2850,-0.2153566027777778,B2Os1
mp-2863,-0.20921234124999974,Cd3Ce1
mp-28668,-0.2089197899724997,B9H11N4
mp-28933,-0.20868276925000015,Br2O3
mp-29034,-0.20945271312500027,Ge1Te3Tl2
mp-29567,-0.214046374296875,Br1Cu1Se2
mp-29607,-0.21238541615384596,Ag1Mo6Te6
mp-29644,-0.2037934937500001,Bi4Ge1Te7
mp-29732,-0.2036913049999989,Mn4Si5Ta2
mp-303,-0.2142946,Ba1Zn5
mp-30619,-0.21079559750000065,Co1Zr3
mp-30714,-0.2089040139473685,Tm2Zn17
mp-30802,-0.21021211104166626,Nd1Zn11
mp-30970,-0.2109288636842106,Co7Er12
mp-30977,-0.2140288283377784,B5Br1H6
mp-31320,-0.20597743727624973,C6N9Nd1
mp-31411,-0.20700236615384648,Al8Cr4Th1
mp-31460,-0.20443320166666604,Co1Nb1Sb1
mp-31472,-0.20475209048850576,Hg19Rb5
mp-31474,-0.212448396743295,Hg7Rb2
mp-3477,-0.2138519783333332,Ag1As1Mg1
mp-3689,-0.21340970486111152,B1Co4Nd1
mp-411,-0.2062289212499996,Co3Er1
mp-4524,-0.20792283732142813,Ge1P2Zn1
mp-505571,-0.21167350547599995,Mn3N1Sn1
mp-510430,-0.2061970343749997,In3Li13
mp-514,-0.2098321100000001,Hf1Zn2
mp-541771,-0.2082368092857132,Bi4I2Ru1
mp-542178,-0.2115405126315785,Ge2Nd2Zn15
mp-542728,-0.2091032937931022,B6Co21Mo2
mp-5439,-0.2066416506730764,C5Ru6Th2
mp-560839,-0.2124881505133932,C4O2Se1
mp-567306,-0.20556862900000009,Ga7Li3
mp-567636,-0.2124243116666662,Fe1Sb1V1
mp-567763,-0.2045525361824989,C6N9Pr1
mp-567931,-0.20545567866666656,In1Si1Te3
mp-568148,-0.2121117649999998,Pr1Zn11
mp-568925,-0.2138816585714289,Au1Ni2Sn4
mp-569221,-0.208981849776249,C6N9Sm1
mp-569273,-0.20626321225490174,Ir7Mg44
mp-569275,-0.2028392234999984,C2Nd2W1
mp-569287,-0.2053230954873507,Au1P1Se3Tl1
mp-569335,-0.2064768127499988,C3Sm2
mp-569340,-0.20814975244997624,N12Rb2Zn1
mp-570084,-0.2117424421527774,As1Hg3I1Se4
mp-570692,-0.21258290629629625,B4In5Ir9
mp-570909,-0.20428341037818207,C4Cu1H12N1Te4
mp-570923,-0.21442002083333375,Re2Y1
mp-571284,-0.2043857180746116,C6Cs2Fe1N6Ni1
mp-571469,-0.21527222581521735,Mg13Sm3Zn30
mp-571478,-0.2060629381944443,As4Hg7I6Sn1
mp-580062,-0.20448442764705904,Bi8Te9
mp-580136,-0.2029169183333336,Cu5Lu1
mp-581457,-0.2092911074249166,Hg16Rb15
mp-581934,-0.20908035140625006,Ge1Pu3
mp-582227,-0.21054308299999888,Eu1Mn2Sb2
mp-582709,-0.20868371535211264,Cd58Y13
mp-593,-0.2101225684615374,Al4Cu9
mp-600124,-0.2053777316666666,Mn1Ni1Sb1
mp-605878,-0.2111164583333339,La4Mg1Ru1
mp-636403,-0.21254970338541787,Ni3Pu1
mp-640340,-0.21409004156249975,Al3Ca4Mg1
mp-643123,-0.2133743682260004,Ag1K5N2O2
mp-646586,-0.2038230564814817,Co2In1Sm6
mp-652353,-0.20775793467598191,C2N3P1S2
mp-672348,-0.21533739282111086,Au1C2K1N2
mp-672374,-0.20362958624999905,Ni2Sn1U1
mp-675156,-0.21373809552599995,K3N1O1
mp-680480,-0.2061615030888886,Cd1K6Pb8
mp-684626,-0.20380853251250072,As12S13
mp-685126,-0.211564749004238,Cu39S20
mp-685512,-0.2031278874999999,Ag15Bi7I40
mp-693,-0.2082518287500008,Pr3Tl1
mp-706559,-0.2089988001332149,C1H3N2S1
mp-756139,-0.2127338458333329,Ag1Br1O4
mp-7897,-0.20868925403571392,K3P1
mp-795,-0.203023639375,Li1Si1
mp-820,-0.2098030342968753,Hg1Se1
mp-861875,-0.20856724937499926,Hf2Li1Re1
mp-861913,-0.2085046199999998,Al1Dy2Li1
mp-862493,-0.2074711125000004,Al1Er2Li1
mp-862609,-0.2044593318750021,Re1Sc1Tc2
mp-862613,-0.2125676358333335,Ac2Ga1Li1
mp-862710,-0.20934452875000087,Cd1Sc2Tc1
mp-862719,-0.2112985912499994,Li1Os1Y2
mp-862736,-0.20641640062499933,Ag3Sm1
mp-863250,-0.20289192374999845,Ge1Mn2Ta1
mp-864598,-0.21142787750000006,Ag1Li1Mg2
mp-864834,-0.2094325759375,Np1Rh2Sn1
mp-864990,-0.21002479749999914,Al1Mn2W1
mp-865214,-0.20533432999999945,Ag1Lu2Tc1
mp-865303,-0.21458687124999895,Co1Os1Tm2
mp-865486,-0.2141677612499997,Ru2V1Zn1
mp-865573,-0.21087794749999975,Er1Li2Tl1
mp-865625,-0.2047975712500003,Mg1Na2Sn1
mp-865788,-0.2116612100000008,Pa1Tc2Tm1
mp-865917,-0.2134101687499994,Lu2Tc1Zn1
mp-866007,-0.20299355750000012,Dy1Mg1Tl2
mp-866110,-0.21301920249999995,Ho2Os1Ru1
mp-866128,-0.21033550624999986,Na1Tl2Tm1
mp-867186,-0.2100272099999998,Ag1Ce1Zn2
mp-867199,-0.20771391437500064,Pm3Tl1
mp-867204,-0.20724223500000005,Ag1Cd2Li1
mp-8772,-0.2111621992307693,B12Sc1
mp-945228,-0.20486518299999973,Eu1Ga2Sb2
mp-9487,-0.20315023333333332,Au1Si1U1
mp-962062,-0.20600247833333304,Ba1Sn1Sr1
mp-971836,-0.2042953525000009,Ir1Ni1Zn2
mp-972121,-0.21327701153846151,Al8Cr4Tm1
mp-973391,-0.20567670718750009,B6Li1Si1
mp-973841,-0.21032123499999988,Al1Ho2Li1
mp-974634,-0.20823487500000049,Ag2Li1Pd1
mp-975170,-0.20543419008620692,Hg3Rb1
mp-976023,-0.2125996699999999,Ga1Li3
mp-976289,-0.20382200125000005,Au1Cd2Na1
mp-977352,-0.21227957499999967,Mg1Th1Zn2
mp-977411,-0.21340803343749928,Au2Np1Sn1
mp-978560,-0.21081358187499968,Ag2Sm1Zn1
mp-980769,-0.21154779874999985,Cu1Sm1
mp-983556,-0.2060298137500003,Er2Mg1Tl1
mp-984727,-0.21533428249999972,Br1Ce3
mp-985207,-0.2142090938461529,Al8Cr4Dy1
mp-985471,-0.20699284375000016,Ce2Hg1Zn1
mp-999178,-0.21120315499999973,C2Fe1Sm1
mvc-13410,-0.21529233645199994,Ca1N2Sn2
mp-1001600,-0.19289268115384697,B12Hf1
mp-1004753,-0.1904034946153847,B12Pr1
mp-1008528,-0.19755047011904736,As1B2P1
mp-1008902,-0.19136315666666567,Lu1Sb2
mp-1009641,-0.198367966666666,Co1Te2
mp-10125,-0.19243573750000031,Ir1Sb1
mp-1014219,-0.19219345000000046,Hf1Zn1
mp-10154,-0.19250498166666694,Ir1Mn1Sb1
mp-1018074,-0.20256238999999976,Fe1Ga1Ni2
mp-1018158,-0.20073513333333415,Dy1Sb2
mp-1018159,-0.19164782833333285,Er1Sb2
mp-1025174,-0.1972231523214276,C3Mo2U2
mp-1025378,-0.2012440857142853,Fe1Te4V2
mp-10264,-0.1903689024999995,Ni1Te1
mp-1029574,-0.1957797769519999,N4Na5Os1
mp-10367,-0.19404325999999966,Hf1Rh1Sb1
mp-1039262,-0.19329271937500006,Ca1Zn3
mp-1067236,-0.2017064062499996,Cd1Pt3
mp-1067743,-0.196535629375,C2Co1Yb1
mp-1069004,-0.19789133849999985,C2Os1U2
mp-1071904,-0.19781356500000055,Cu2Pr1
mp-1077944,-0.19955091265625008,Hg1Pd5Se1
mp-1078606,-0.19388237145833376,Co2In1Nd1
mp-1078683,-0.20195193666666636,In1Pd1U1
mp-1078755,-0.19686096749999926,Pt3Sb1
mp-1079968,-0.199923665555556,Fe1Ga1U1
mp-1080586,-0.19173949899999912,Ir1Sn4
mp-1080667,-0.20243744375000008,Al1Co3
mp-1093874,-0.19437812025188567,Cs2Hg1Se1
mp-1095566,-0.20197155444444567,B1Co4La1
mp-1095586,-0.1903288324133333,Ga1H4Li1
mp-1096790,-0.2009247549999998,Br3Cu1Pb1
mp-1096802,-0.1917583101302084,Ag2Ge1Se3
mp-1096867,-0.1992791084375,Cd1Cu2Se2
mp-1097020,-0.1906812769791664,Hf1Se8Te3
mp-1101941,-0.20270890638888872,Os2Ti1
mp-1101968,-0.20084970916666714,Ho1Tc2
mp-1103465,-0.1989287054166672,Be3Ti1
mp-1104286,-0.19165816066666636,Ge4Rh1
mp-1105945,-0.19776601812499986,Ni1Sm3
mp-1106066,-0.1995939941176471,La1Os4Sb12
mp-1106263,-0.2012898262500009,C2Gd1Mo1
mp-1106300,-0.20014750187500047,Nd3Ru1
mp-11143,-0.1942581953571429,Ba1Cu9Si4
mp-11277,-0.19512288083333296,Be5Sc1
mp-11465,-0.20196725937499996,Hg3Mg5
mp-1147766,-0.19906627349999936,Al2Ca1Sn2
mp-1178641,-0.19026989659722204,Cu3Ni1Se4Zn1
mp-1178644,-0.1992841388194443,Cu3Ga1Se4Zn1
mp-1181743,-0.20203472604166647,Co1Hg1S4
mp-1182525,-0.19307806464750024,C1N2O1S2
mp-1183030,-0.1941506050137507,Ag1Cl2N9O12S8
mp-1183162,-0.1940763099999998,Al1Fe3
mp-1183223,-0.1952918349999999,Al1Au3
mp-1183252,-0.19124958333333364,B1Ir1
mp-1183511,-0.1920929893749994,Ag3Ca1
mp-1183641,-0.19623414374999992,Cd3Pt1
mp-1183886,-0.19196347875,Cd1Eu2Mg1
mp-1184122,-0.1928565375,Al1Dy3
mp-1184238,-0.1964001712500001,Er1Mg1Tl2
mp-1184417,-0.1944362424999984,Al1Gd3
mp-1184428,-0.1902780812499998,Cu1Gd2Os1
mp-1184474,-0.19938407874999964,Ag3Gd1
mp-1184721,-0.20160957374999988,Co3Hf1
mp-1185024,-0.19216050249999928,Ag3La1
mp-1185066,-0.1928570575000004,Hg1La3
mp-1185246,-0.1936562412499998,Cd1Li1Yb2
mp-1185309,-0.19892069624999964,Ag2Li1Sb1
mp-1185358,-0.19239451,Cd2Li1Mg1
mp-1185458,-0.19585076874999974,Al1Li1Sm2
mp-1185615,-0.20067605624999985,Mg1Ni2Zn1
mp-1185622,-0.1912214324999999,Mg1Zn2Zr1
mp-1185773,-0.1919231950000002,Mg2Sb1
mp-1185813,-0.2010110050000001,Au1Mg5
mp-1185995,-0.19523538500000012,Au1Mn1Pd2
mp-11860,-0.20138984166666696,Ga1Ho1Mn1
mp-1186011,-0.1915763900000016,Fe1Mn1V2
mp-1186018,-0.19352244375000005,Au1Na3
mp-1186109,-0.20171654625000013,Au3Na1
mp-1186152,-0.19621803375,Hg3Na1
mp-1186222,-0.1996916174999992,Ga1Nb1Os2
mp-1186253,-0.20268010000000025,Cd1Mg1Nd2
mp-1186294,-0.19830480187499955,Ag3Nd1
mp-1186474,-0.2015249575000002,Cd1Mg1Pm2
mp-1186550,-0.19359583312499984,Cd1Cu2Pm1
mp-1186667,-0.1974820643750004,Cu2Pm1Y1
mp-1187002,-0.19606918999999975,Cd1Mg1Sm2
mp-1187135,-0.20261489428571444,P1Sr3
mp-1187238,-0.19184918999999925,Ga1Mn2Ta1
mp-1187401,-0.19499480749999965,Ag1Hg2Th1
mp-1187635,-0.1949284237500004,Al1Tm3
mp-1188509,-0.19652615529411785,Fe4Pr1Sb12
mp-1188833,-0.1936727035185189,B4Re4Y1
mp-1188875,-0.1970259550000001,I3Ir1Te6
mp-1189163,-0.19261598950749992,Cl5N2Ta1
mp-1190774,-0.20245531181818166,Ga5Ta6
mp-1192183,-0.19475553491333328,H16Mg7V1
mp-1192374,-0.20154520435714268,As3Ge3K1
mp-1192510,-0.196150778977832,As3Ge3Rb1
mp-1192616,-0.1964922107380952,La6Mg23P1
mp-1193170,-0.1907545253571428,La1Zn13
mp-1193589,-0.19891844344827456,B6Fe3Ni20
mp-1193956,-0.20029129165066686,Co1N2O12
mp-1194036,-0.19299500620689625,Cu7Hf6Zn16
mp-1194040,-0.19441853076922985,Al8Mn5
mp-1194041,-0.19396372827586253,Cu23Dy6
mp-1194289,-0.19839496103448231,B6Co21Ga2
mp-1194531,-0.19043961074074087,B7Fe2
